names,scores,logfoldchanges,pvals,pvals_adj
LINC01741,0.0,0.0,1.0,1.0
AL008626.1,0.0,0.0,1.0,1.0
AL031290.1,0.0,0.0,1.0,1.0
ZNRF4,0.0,0.0,1.0,1.0
FRG2,0.0,0.0,1.0,1.0
MBD3L2,0.0,0.0,1.0,1.0
MBD3L3,0.0,0.0,1.0,1.0
BX470209.2,0.0,0.0,1.0,1.0
AC021087.4,0.0,0.0,1.0,1.0
LINC02434,0.0,0.0,1.0,1.0
HELT,0.0,0.0,1.0,1.0
AC109517.1,0.0,0.0,1.0,1.0
AC107050.1,0.0,0.0,1.0,1.0
AC108865.1,0.0,0.0,1.0,1.0
AC108865.2,0.0,0.0,1.0,1.0
LINC02816,0.0,0.5316167,1.0,1.0
AC009930.1,0.0,0.0,1.0,1.0
AC112198.3,0.0,0.0,1.0,1.0
AC022360.2,0.0,0.0,1.0,1.0
AC055788.2,0.0,0.0,1.0,1.0
AC108046.1,0.0,0.0,1.0,1.0
LINC02514,0.0,0.0,1.0,1.0
AC093763.1,0.0,0.0,1.0,1.0
AC105924.1,0.0,0.0,1.0,1.0
AL513013.1,0.0,0.0,1.0,1.0
OR13C8,0.0,0.0,1.0,1.0
OR13C2,0.0,0.0,1.0,1.0
OR13C9,0.0,0.0,1.0,1.0
AC107222.2,0.0,0.0,1.0,1.0
MLIP-IT1,0.0,0.0,1.0,1.0
AL359380.1,0.0,0.0,1.0,1.0
AL512363.1,0.0,0.0,1.0,1.0
AC027451.1,0.0,0.0,1.0,1.0
LINC01779,0.0,0.0,1.0,1.0
AL136084.3,0.0,0.0,1.0,1.0
AC005330.1,0.0,0.0,1.0,1.0
AC005379.1,0.0,0.0,1.0,1.0
AL161734.1,0.0,0.0,1.0,1.0
AL390856.1,0.0,0.0,1.0,1.0
AC006538.4,0.0,0.0,1.0,1.0
AL358393.1,0.0,0.0,1.0,1.0
AC116003.2,0.0,0.0,1.0,1.0
OR2B3,0.0,0.0,1.0,1.0
AL024497.2,0.0,0.0,1.0,1.0
AL450270.1,0.0,0.0,1.0,1.0
OR2A4,0.0,0.0,1.0,1.0
AC103853.2,0.0,0.0,1.0,1.0
AC034238.2,0.0,0.32183924,1.0,1.0
AL512649.2,0.0,0.0,1.0,1.0
AL590381.1,0.0,0.0,1.0,1.0
OR13F1,0.0,0.0,1.0,1.0
AC008993.3,0.0,0.0,1.0,1.0
FAM138F,0.0,0.0,1.0,1.0
AC010641.1,0.0,0.0,1.0,1.0
C2CD4C,0.0,0.0,1.0,1.0
OR13C4,0.0,0.0,1.0,1.0
OR13C3,0.0,0.0,1.0,1.0
LINC02500,0.0,0.0,1.0,1.0
AC093840.2,0.0,0.0,1.0,1.0
AC108142.1,0.0,0.0,1.0,1.0
AC079226.1,0.0,0.0,1.0,1.0
AC114798.1,0.0,0.0,1.0,1.0
AC019193.3,0.0,0.0,1.0,1.0
AL009179.3,0.0,0.0,1.0,1.0
SLC35D3,0.0,0.27197567,1.0,1.0
RNF225,0.0,0.0,1.0,1.0
LINC02560,0.0,0.0,1.0,1.0
KCND3-IT1,0.0,0.0,1.0,1.0
KCND3-AS1,0.0,0.0,1.0,1.0
AC012213.4,0.0,0.0,1.0,1.0
AC091027.1,0.0,0.0,1.0,1.0
AC012572.1,0.0,0.0,1.0,1.0
AL590422.1,0.0,0.0,1.0,1.0
AC021506.1,0.0,0.05706656,1.0,1.0
AC103808.6,0.0,0.0,1.0,1.0
AL133553.1,0.0,0.035255756,1.0,1.0
AL591504.1,0.0,0.0,1.0,1.0
LINC01351,0.0,0.0,1.0,1.0
AC026585.1,0.0,0.0,1.0,1.0
LINC02845,0.0,0.0,1.0,1.0
AL358215.1,0.0,0.0,1.0,1.0
AL358215.2,0.0,0.0,1.0,1.0
CYMP-AS1,0.0,0.0,1.0,1.0
KCNA10,0.0,0.0,1.0,1.0
DEFB128,0.0,0.0,1.0,1.0
AC044873.1,0.0,0.0,1.0,1.0
AC034110.1,0.0,0.0,1.0,1.0
AC134978.1,0.0,0.0,1.0,1.0
AC107892.1,0.0,0.0,1.0,1.0
AC036176.3,0.0,0.0,1.0,1.0
LINC01613,0.0,0.0,1.0,1.0
AL441989.1,0.0,0.0,1.0,1.0
AL357936.1,0.0,0.0,1.0,1.0
AC005909.1,0.0,0.09182384,1.0,1.0
C20orf141,0.0,0.0,1.0,1.0
PAPPA-AS2,0.0,0.0,1.0,1.0
AC105914.2,0.0,0.0,1.0,1.0
AL162727.1,0.0,0.0,1.0,1.0
AL596211.1,0.0,0.0,1.0,1.0
AC092673.1,0.0,0.0,1.0,1.0
AC097518.1,0.0,0.0,1.0,1.0
AL691426.1,0.0,0.0,1.0,1.0
AC023301.1,0.0,0.0,1.0,1.0
AC090812.1,0.0,0.0,1.0,1.0
AC090338.1,0.0,0.0,1.0,1.0
LINC02382,0.0,0.0,1.0,1.0
AC006450.1,0.0,0.0,1.0,1.0
SERPINB4,0.0,0.0,1.0,1.0
AP001205.1,0.0,0.0,1.0,1.0
AP003469.3,0.0,0.0,1.0,1.0
GFRA4,0.0,0.0,1.0,1.0
AL450468.1,0.0,0.0,1.0,1.0
AL355990.1,0.0,0.0,1.0,1.0
AL355990.2,0.0,0.0,1.0,1.0
OR1N1,0.0,0.0,1.0,1.0
AC007631.1,0.0,0.0,1.0,1.0
AL713866.1,0.0,0.0,1.0,1.0
AC012055.1,0.0,0.0,1.0,1.0
AC012055.2,0.0,0.0,1.0,1.0
AL445644.1,0.0,0.0,1.0,1.0
AC023394.2,0.0,0.0,1.0,1.0
AC079768.2,0.0,0.0,1.0,1.0
AC079858.1,0.0,0.0,1.0,1.0
LINC01897,0.0,0.0,1.0,1.0
AC090236.1,0.0,0.0,1.0,1.0
AC105105.2,0.0,0.0,1.0,1.0
AC105105.3,0.0,0.0,1.0,1.0
ACTBL2,0.0,0.0,1.0,1.0
AC106822.1,0.0,0.0,1.0,1.0
AL161908.2,0.0,0.0,1.0,1.0
CLPSL2,0.0,0.0,1.0,1.0
OR1B1,0.0,0.0,1.0,1.0
OR1L1,0.0,0.0,1.0,1.0
OR5C1,0.0,0.0,1.0,1.0
AC010776.1,0.0,0.0,1.0,1.0
AC010776.2,0.0,0.0,1.0,1.0
MC4R,0.0,0.0,1.0,1.0
AC022031.1,0.0,0.0,1.0,1.0
AC027584.1,0.0,0.0,1.0,1.0
AC009271.2,0.0,0.0,1.0,1.0
AC016383.3,0.0,0.0,1.0,1.0
AC016383.1,0.0,0.0,1.0,1.0
AL359091.3,0.0,0.0,1.0,1.0
AL354824.2,0.0,0.0,1.0,1.0
AL023913.1,0.0,0.0,1.0,1.0
AL034430.1,0.0,0.0,1.0,1.0
AL158847.1,0.0,0.0,1.0,1.0
AL118505.1,0.0,0.0,1.0,1.0
AC097065.2,0.0,0.0,1.0,1.0
AC006305.2,0.0,0.0,1.0,1.0
LINC01539,0.0,0.0,1.0,1.0
LINC02565,0.0,0.0,1.0,1.0
ST8SIA3,0.0,0.0,1.0,1.0
ELOA3B,0.0,0.0,1.0,1.0
ELOA3D,0.0,0.0,1.0,1.0
AC102797.1,0.0,0.0,1.0,1.0
NBPF4,0.0,0.5438624,1.0,1.0
AP003465.2,0.0,0.0,1.0,1.0
AP003115.1,0.0,0.0,1.0,1.0
AL034430.2,0.0,0.0,1.0,1.0
AL109837.2,0.0,0.0,1.0,1.0
AL080248.1,0.0,0.0,1.0,1.0
LINC01751,0.0,0.0,1.0,1.0
NPY5R,0.0,0.0,1.0,1.0
AC103925.1,0.0,0.0,1.0,1.0
LAD1,0.0,-0.21092941,1.0,1.0
AC119427.1,0.0,0.0,1.0,1.0
AC012433.2,0.0,0.0,1.0,1.0
AC079349.1,0.0,0.0,1.0,1.0
AC104985.1,0.0,0.0,1.0,1.0
AC011139.1,0.0,0.06932338,1.0,1.0
AC025887.1,0.0,0.0,1.0,1.0
AC090371.1,0.0,0.0,1.0,1.0
AL049794.2,0.0,0.0,1.0,1.0
AC104211.3,0.0,0.0,1.0,1.0
C5orf64-AS1,0.0,0.0,1.0,1.0
AC008558.1,0.0,0.0,1.0,1.0
HTR1A,0.0,0.0,1.0,1.0
AL353612.1,0.0,0.0,1.0,1.0
PARAL1,0.0,0.0,1.0,1.0
AC023421.1,0.0,0.0,1.0,1.0
AC104463.1,0.0,0.0,1.0,1.0
AC096677.2,0.0,0.0,1.0,1.0
AC106872.9,0.0,0.0,1.0,1.0
AC114684.1,0.0,0.0,1.0,1.0
AL592114.3,0.0,0.0,1.0,1.0
LINC00628,0.0,0.0,1.0,1.0
AC096675.1,0.0,0.37610143,1.0,1.0
LINC02433,0.0,0.0,1.0,1.0
AC090506.1,0.0,0.0,1.0,1.0
OBP2B,0.0,0.0,1.0,1.0
AL359511.3,0.0,0.0,1.0,1.0
AL136460.1,0.0,0.0,1.0,1.0
AL078623.1,0.0,0.0,1.0,1.0
AL591719.2,0.0,0.0,1.0,1.0
SPATA42,0.0,0.0,1.0,1.0
AL121584.1,0.0,0.0,1.0,1.0
AC055840.1,0.0,0.0,1.0,1.0
AC090386.1,0.0,0.0,1.0,1.0
AC012417.1,0.0,0.0,1.0,1.0
AC021549.1,0.0,0.0,1.0,1.0
LINC01444,0.0,0.0,1.0,1.0
AP005121.2,0.0,0.0,1.0,1.0
AP005901.2,0.0,0.0,1.0,1.0
AL138808.1,0.0,0.0,1.0,1.0
AMY1B,0.0,0.0,1.0,1.0
DCAF4L2,0.0,0.0,1.0,1.0
AC016885.1,0.0,0.0,1.0,1.0
AL160271.2,0.0,0.0,1.0,1.0
FAM163B,0.0,0.0,1.0,1.0
AC097467.1,0.0,0.0,1.0,1.0
AC012588.1,0.0,0.0,1.0,1.0
AC006249.1,0.0,0.0,1.0,1.0
AC104961.1,0.0,0.0,1.0,1.0
AC110603.1,0.0,0.0,1.0,1.0
AL713965.1,0.0,0.0,1.0,1.0
AC104985.2,0.0,0.0,1.0,1.0
AL354761.1,0.0,0.0,1.0,1.0
AC079298.2,0.0,0.0,1.0,1.0
FGA,0.0,0.0,1.0,1.0
AL590227.1,0.0,0.0,1.0,1.0
AL049555.1,0.0,0.0,1.0,1.0
AF181450.1,0.0,0.0,1.0,1.0
LINC02229,0.0,0.0,1.0,1.0
AL049646.3,0.0,0.0,1.0,1.0
AL121582.1,0.0,0.0,1.0,1.0
MACROD2-IT1,0.0,0.0,1.0,1.0
LINC01906,0.0,0.0,1.0,1.0
LINC02272,0.0,0.0,1.0,1.0
AC096736.2,0.0,0.0,1.0,1.0
AL669970.2,0.0,0.0,1.0,1.0
COL5A1-AS1,0.0,0.0,1.0,1.0
AL645768.1,0.0,0.0,1.0,1.0
SOHLH1,0.0,0.0,1.0,1.0
AP001120.2,0.0,0.0,1.0,1.0
AP001120.1,0.0,0.0,1.0,1.0
AL109807.1,0.0,0.11397401,1.0,1.0
AC090578.2,0.0,0.0,1.0,1.0
AL132765.2,0.0,0.0,1.0,1.0
AL035454.1,0.0,0.0,1.0,1.0
AL049648.1,0.0,0.0,1.0,1.0
AL390778.2,0.0,0.15555838,1.0,1.0
AP002414.5,0.0,0.0,1.0,1.0
AL031779.1,0.0,0.0,1.0,1.0
NPY2R,0.0,0.0,1.0,1.0
AL445493.3,0.0,0.0,1.0,1.0
AC022809.1,0.0,0.0,1.0,1.0
LCN1,0.0,0.0,1.0,1.0
OBP2A,0.0,0.0,1.0,1.0
AP005899.2,0.0,0.0,1.0,1.0
KCNH1-IT1,0.0,0.0,1.0,1.0
AP005137.1,0.0,0.0,1.0,1.0
AP006219.1,0.0,0.0,1.0,1.0
AP006219.2,0.0,0.0,1.0,1.0
AP001094.1,0.0,0.0,1.0,1.0
AP001180.1,0.0,0.0,1.0,1.0
AP001180.4,0.0,0.0,1.0,1.0
FABP4,0.0,0.5357113,1.0,1.0
AL121759.2,0.0,0.0,1.0,1.0
SCP2D1,0.0,0.0,1.0,1.0
NKX2-2-AS1,0.0,0.0,1.0,1.0
LINC01735,0.0,0.0,1.0,1.0
LINC01774,0.0,0.0,1.0,1.0
LINC01696,0.0,0.0,1.0,1.0
AL023754.2,0.0,0.0,1.0,1.0
LINC01904,0.0,0.0,1.0,1.0
LRRC30,0.0,0.0,1.0,1.0
AP001095.1,0.0,0.0,1.0,1.0
AC006566.2,0.0,0.055142846,1.0,1.0
AC108168.1,0.0,0.0,1.0,1.0
AC105343.2,0.0,0.0,1.0,1.0
SSTR4,0.0,0.0,1.0,1.0
AC024581.1,0.0,0.62938803,1.0,1.0
AC105275.1,0.0,0.0,1.0,1.0
AC112242.2,0.0,0.0,1.0,1.0
AP002478.2,0.0,0.0,1.0,1.0
AP005205.2,0.0,0.0,1.0,1.0
AP005210.2,0.0,0.14325748,1.0,1.0
AP002409.1,0.0,0.0,1.0,1.0
AP005229.2,0.0,0.0,1.0,1.0
LCN6,0.0,0.04180641,1.0,1.0
CETN1,0.0,0.0,1.0,1.0
AP001178.1,0.0,0.0,1.0,1.0
AL713851.2,0.0,0.0,1.0,1.0
AL731533.1,0.0,0.0,1.0,1.0
AC002460.1,0.0,0.9614996,1.0,1.0
LINC02430,0.0,0.0,1.0,1.0
AL157709.1,0.0,0.0,1.0,1.0
AC139834.1,0.0,0.0,1.0,1.0
AL109954.2,0.0,0.0,1.0,1.0
AL121894.1,0.0,0.0,1.0,1.0
AL136090.1,0.0,0.0,1.0,1.0
AP001021.2,0.0,0.0,1.0,1.0
AP005202.2,0.0,0.0,1.0,1.0
AP005202.1,0.0,0.0,1.0,1.0
AP005205.1,0.0,0.0,1.0,1.0
AL513304.1,0.0,0.0,1.0,1.0
TAAR5,0.0,0.0,1.0,1.0
AL513524.1,0.0,0.0,1.0,1.0
AL583803.1,0.0,0.0,1.0,1.0
CST2,0.0,0.0,1.0,1.0
CST5,0.0,0.0,1.0,1.0
AL049594.1,0.0,0.0,1.0,1.0
AC145141.1,0.0,0.0,1.0,1.0
CARTPT,0.0,0.0,1.0,1.0
AC093278.2,0.0,0.0,1.0,1.0
AC140134.2,0.0,0.0,1.0,1.0
AL356433.1,0.0,0.0,1.0,1.0
LINC02639,0.0,0.0,1.0,1.0
AL441943.1,0.0,0.0,1.0,1.0
AC019183.1,0.0,0.0,1.0,1.0
AP005057.1,0.0,0.0,1.0,1.0
AL450990.1,0.0,0.0,1.0,1.0
AL732437.1,0.0,0.0,1.0,1.0
LINC02678,0.0,0.0,1.0,1.0
LINC02677,0.0,0.0,1.0,1.0
AC068014.1,0.0,0.0,1.0,1.0
AC145141.2,0.0,0.0,1.0,1.0
AC104457.2,0.0,0.0,1.0,1.0
CST1,0.0,0.0,1.0,1.0
POU4F2,0.0,0.0,1.0,1.0
AC092435.1,0.0,0.44430095,1.0,1.0
AC092435.3,0.0,0.0,1.0,1.0
AL355526.1,0.0,0.0,1.0,1.0
TGFB2-AS1,0.0,0.0,1.0,1.0
TGFB2-OT1,0.0,0.0,1.0,1.0
TAAR9,0.0,0.0,1.0,1.0
TAAR8,0.0,0.0,1.0,1.0
TAAR6,0.0,0.0,1.0,1.0
AL356364.1,0.0,0.0,1.0,1.0
AL451081.1,0.0,0.0,1.0,1.0
AL445070.1,0.0,0.0,1.0,1.0
TEX19,0.0,0.0,1.0,1.0
UTS2R,0.0,0.0,1.0,1.0
AL390294.1,0.0,0.013461128,1.0,1.0
LINC00708,0.0,0.0,1.0,1.0
LINC02230,0.0,0.0,1.0,1.0
LINC01385,0.0,0.0,1.0,1.0
AC100823.1,0.0,0.0,1.0,1.0
AC067773.1,0.0,0.0,1.0,1.0
AC013509.1,0.0,0.0,1.0,1.0
CST11,0.0,0.0,1.0,1.0
AL606537.1,0.0,0.0,1.0,1.0
CALML5,0.0,0.0,1.0,1.0
CALML3,0.0,0.0,1.0,1.0
AL359979.2,0.0,0.0,1.0,1.0
CCDC185,0.0,0.0,1.0,1.0
AL136369.1,0.0,0.0,1.0,1.0
LINC00500,0.0,0.0,1.0,1.0
AL513314.1,0.0,0.0,1.0,1.0
AC013562.1,0.0,0.0,1.0,1.0
TMEM174,0.0,0.0,1.0,1.0
AC100791.3,0.0,0.0,1.0,1.0
AC100791.1,0.0,0.0,1.0,1.0
LINC02670,0.0,0.0,1.0,1.0
AL583859.1,0.0,0.0,1.0,1.0
AL136369.2,0.0,0.0,1.0,1.0
LINC02665,0.0,0.0,1.0,1.0
AL360013.2,0.0,0.0,1.0,1.0
AL360013.4,0.0,1.3600037,1.0,1.0
AL390835.1,0.0,0.0,1.0,1.0
AL353689.2,0.0,0.0,1.0,1.0
PTF1A,0.0,0.0,1.0,1.0
AL646090.1,0.0,0.0,1.0,1.0
AC021785.1,0.0,0.0,1.0,1.0
DEFB119,0.0,0.46433267,1.0,1.0
LINC00028,0.0,0.0,1.0,1.0
MCTS2P,0.0,0.0,1.0,1.0
CST4,0.0,0.0,1.0,1.0
AC105362.1,0.0,0.0,1.0,1.0
AC073429.1,0.0,0.0,1.0,1.0
SLC39A12-AS1,0.0,0.0,1.0,1.0
PABPC4L,0.0,0.0,1.0,1.0
AC104619.2,0.0,0.0,1.0,1.0
AL117348.1,0.0,0.0,1.0,1.0
AC093903.1,0.0,0.0,1.0,1.0
AC067747.1,0.0,0.0,1.0,1.0
SPHAR,0.0,0.0,1.0,1.0
AL355376.1,0.0,0.0,1.0,1.0
LINC00837,0.0,0.0,1.0,1.0
AL160004.1,0.0,0.0,1.0,1.0
LINC02563,0.0,0.0,1.0,1.0
AL683887.1,0.0,0.0,1.0,1.0
AC093283.1,0.0,0.0,1.0,1.0
AL391119.1,0.0,0.0,1.0,1.0
FOXS1,0.0,0.0,1.0,1.0
LINC01332,0.0,0.0,1.0,1.0
AC007423.1,0.0,0.0,1.0,1.0
AC118653.1,0.0,0.0,1.0,1.0
AL512598.1,0.0,0.116302036,1.0,1.0
SOX9,0.0,0.0,1.0,1.0
LINC01028,0.0,0.0,1.0,1.0
AC093831.1,0.0,0.0,1.0,1.0
AC005821.2,0.0,0.0,1.0,1.0
AL109810.2,0.0,0.0,1.0,1.0
AC005746.3,0.0,0.0,1.0,1.0
AL121901.1,0.0,0.15111746,1.0,1.0
CRH,0.0,0.0,1.0,1.0
DEFB115,0.0,0.0,1.0,1.0
DEFB116,0.0,0.0,1.0,1.0
AC108075.1,0.0,0.0,1.0,1.0
AL118511.2,0.0,0.0,1.0,1.0
AGT,0.0,0.0,1.0,1.0
AC005828.5,0.0,0.0,1.0,1.0
AC093772.2,0.0,0.0,1.0,1.0
CSH2,0.0,0.0,1.0,1.0
CSH1,0.0,0.0,1.0,1.0
AC005544.1,0.0,0.7778083,1.0,1.0
AC005544.2,0.0,0.0,1.0,1.0
AL139237.1,0.0,0.0,1.0,1.0
AL137026.2,0.0,0.0,1.0,1.0
C10orf142,0.0,0.0,1.0,1.0
AC093579.1,0.0,0.0,1.0,1.0
AL645634.2,0.0,0.0,1.0,1.0
IGKV1OR10-1,0.0,0.0,1.0,1.0
AL161640.2,0.0,0.0,1.0,1.0
AC015813.4,0.0,0.0,1.0,1.0
AL353600.2,0.0,0.120959006,1.0,1.0
AC011195.2,0.0,0.0,1.0,1.0
AC025521.1,0.0,0.0,1.0,1.0
AL713868.1,0.0,0.0,1.0,1.0
AL355300.1,0.0,0.0,1.0,1.0
AL157387.1,0.0,0.0,1.0,1.0
AC005702.5,0.0,0.0,1.0,1.0
PARD3-AS1,0.0,0.0,1.0,1.0
OR10C1,0.0,0.0,1.0,1.0
MAS1L,0.0,0.0,1.0,1.0
LINC01015,0.0,0.0,1.0,1.0
AC018861.2,0.0,0.0,1.0,1.0
LINC00489,0.0,0.16373812,1.0,1.0
NPY4R,0.0,0.0,1.0,1.0
AL353801.2,0.0,0.0,1.0,1.0
C17orf112,0.0,0.0,1.0,1.0
KIF2B,0.0,0.0,1.0,1.0
AL356157.3,0.0,0.0,1.0,1.0
LINC01264,0.0,0.0,1.0,1.0
FABP2,0.0,0.0,1.0,1.0
CCDC182,0.0,0.0,1.0,1.0
LINC02623,0.0,0.0,1.0,1.0
AL645634.1,0.0,0.0,1.0,1.0
LINC02659,0.0,0.0,1.0,1.0
AL512366.1,0.0,0.0,1.0,1.0
C10orf71-AS1,0.0,0.0,1.0,1.0
NPY4R2,0.0,0.0,1.0,1.0
AC004590.1,0.0,1.0476338,1.0,1.0
AC091062.1,0.0,0.0,1.0,1.0
AC018953.1,0.0,0.0,1.0,1.0
AL121895.2,0.0,0.0,1.0,1.0
AC245041.1,0.0,0.0,1.0,1.0
AC074325.1,0.0,0.0,1.0,1.0
MTRNR2L13,0.0,0.24935974,1.0,1.0
TRAM1L1,0.0,0.0,1.0,1.0
AC005823.2,0.0,0.0,1.0,1.0
AC005823.1,0.0,0.0,1.0,1.0
OR2J3,0.0,0.17304297,1.0,1.0
OR12D3,0.0,0.0,1.0,1.0
OR12D2,0.0,0.0,1.0,1.0
AL731537.2,0.0,0.0,1.0,1.0
AC069079.1,0.0,0.0,1.0,1.0
DKK1,0.0,0.0,1.0,1.0
SLC18A3,0.0,0.0,1.0,1.0
AC016822.1,0.0,0.0,1.0,1.0
AL355314.1,0.0,0.0,1.0,1.0
PRAC1,0.0,0.0,1.0,1.0
AC091179.1,0.0,0.0,1.0,1.0
AL031651.2,0.0,0.0,1.0,1.0
AC023866.1,0.0,0.0,1.0,1.0
AC092819.2,0.0,0.0,1.0,1.0
AC120042.2,0.0,0.11258866,1.0,1.0
AC093879.2,0.0,0.0,1.0,1.0
AC015909.4,0.0,0.0,1.0,1.0
MT1HL1,0.0,0.0,1.0,1.0
AL583825.1,0.0,0.0,1.0,1.0
AL358176.1,0.0,0.20367838,1.0,1.0
AC016396.2,0.0,0.0,1.0,1.0
AC025038.1,0.0,0.0,1.0,1.0
AL365184.2,0.0,0.0,1.0,1.0
AL136164.1,0.0,0.0,1.0,1.0
LINC01728,0.0,0.0,1.0,1.0
AL009050.1,0.0,0.0,1.0,1.0
AC051618.1,0.0,0.0,1.0,1.0
HOXB-AS4,0.0,0.21854605,1.0,1.0
AC093426.2,0.0,0.0,1.0,1.0
CHRM3-AS1,0.0,0.0,1.0,1.0
AL356361.3,0.0,0.0,1.0,1.0
LINC01438,0.0,0.0,1.0,1.0
AC139718.1,0.0,0.0,1.0,1.0
HOXB1,0.0,0.14137386,1.0,1.0
HOXB-AS2,0.0,0.0,1.0,1.0
AC104462.2,0.0,0.0,1.0,1.0
AC217774.2,0.0,0.0,1.0,1.0
AC004066.2,0.0,0.0,1.0,1.0
ARHGEF38-IT1,0.0,0.0,1.0,1.0
AL358177.1,0.0,0.0,1.0,1.0
BECN2,0.0,0.0,1.0,1.0
AC015936.2,0.0,0.0,1.0,1.0
STH,0.0,0.0,1.0,1.0
AC022679.1,0.0,0.0,1.0,1.0
WFDC12,0.0,0.4734363,1.0,1.0
AL713998.3,0.0,0.0,1.0,1.0
AC012558.1,0.0,0.0,1.0,1.0
AL513321.2,0.0,0.7561317,1.0,1.0
AL606534.3,0.0,0.0,1.0,1.0
SPPL2C,0.0,0.0,1.0,1.0
AL590490.1,0.0,0.0,1.0,1.0
AC073370.1,0.0,0.0,1.0,1.0
AL596223.2,0.0,0.0,1.0,1.0
CDH23-AS1,0.0,0.0,1.0,1.0
LINC01216,0.0,0.0,1.0,1.0
LINC01217,0.0,0.0,1.0,1.0
LINC01218,0.0,0.0,1.0,1.0
AC005180.1,0.0,0.09115416,1.0,1.0
FAM187A,0.0,0.0,1.0,1.0
AC092807.1,0.0,0.0,1.0,1.0
AL035447.1,0.0,0.0,1.0,1.0
AL117382.2,0.0,0.0,1.0,1.0
CERNA3,0.0,0.0,1.0,1.0
MOS,0.0,0.0,1.0,1.0
AC022034.4,0.0,0.0,1.0,1.0
AL590483.4,0.0,0.0,1.0,1.0
AL139240.1,0.0,0.0,1.0,1.0
OR11L1,0.0,0.0,1.0,1.0
AC125257.1,0.0,0.0,1.0,1.0
KRTAP9-7,0.0,0.0,1.0,1.0
KRTAP29-1,0.0,0.0,1.0,1.0
KRTAP17-1,0.0,0.0,1.0,1.0
KRT33A,0.0,0.0,1.0,1.0
AL118522.1,0.0,0.0,1.0,1.0
AL355596.2,0.0,0.0,1.0,1.0
AL133255.1,0.0,0.0,1.0,1.0
AL590062.1,0.0,0.11320747,1.0,1.0
AL360219.1,0.0,0.0,1.0,1.0
AC073176.1,0.0,0.0,1.0,1.0
LINC02622,0.0,0.0,1.0,1.0
GCSAML-AS1,0.0,0.0,1.0,1.0
OR2G2,0.0,0.0,1.0,1.0
OR2G3,0.0,0.0,1.0,1.0
AC019349.1,0.0,0.0,1.0,1.0
KRTAP4-9,0.0,0.0,1.0,1.0
KRTAP4-11,0.0,0.0,1.0,1.0
KRTAP4-6,0.0,0.0,1.0,1.0
KRTAP4-5,0.0,0.0,1.0,1.0
KRTAP4-4,0.0,0.0,1.0,1.0
AC026782.1,0.0,0.0,1.0,1.0
AC026782.2,0.0,0.0,1.0,1.0
SEMG1,0.0,0.0,1.0,1.0
SEMG2,0.0,0.0,1.0,1.0
AC104169.1,0.0,0.0,1.0,1.0
SPINT3,0.0,0.0,1.0,1.0
WFDC6,0.0,0.0,1.0,1.0
ADH1C,0.0,0.0,1.0,1.0
C4orf54,0.0,0.0,1.0,1.0
AC100793.4,0.0,0.0,1.0,1.0
KRTAP4-3,0.0,0.0,1.0,1.0
KRT14,0.0,0.1334557,1.0,1.0
KRTAP9-8,0.0,0.0,1.0,1.0
KRTAP9-4,0.0,0.0,1.0,1.0
KRTAP9-9,0.0,0.0,1.0,1.0
KRTAP9-6,0.0,0.0,1.0,1.0
AC010486.2,0.0,0.0,1.0,1.0
AC010486.3,0.0,0.0,1.0,1.0
AC026414.1,0.0,0.0,1.0,1.0
AC008885.2,0.0,0.0,1.0,1.0
AC022915.3,0.0,0.0,1.0,1.0
AC013701.2,0.0,0.0,1.0,1.0
AC113194.1,0.0,0.0,1.0,1.0
OR14A2,0.0,0.0,1.0,1.0
OR14K1,0.0,0.0,1.0,1.0
AC063962.1,0.0,0.0,1.0,1.0
KRTAP3-3,0.0,0.0,1.0,1.0
KRTAP3-2,0.0,0.0,1.0,1.0
KRTAP1-5,0.0,0.0,1.0,1.0
KRTAP1-4,0.0,0.0,1.0,1.0
KRT31,0.0,0.0,1.0,1.0
KRT37,0.0,0.0,1.0,1.0
KRT38,0.0,0.0,1.0,1.0
KCNMA1-AS2,0.0,0.0,1.0,1.0
AL731555.1,0.0,0.0,1.0,1.0
AL354766.2,0.0,0.0,1.0,1.0
AC022915.1,0.0,0.0,1.0,1.0
AC113145.1,0.0,0.0,1.0,1.0
AC023762.1,0.0,0.0,1.0,1.0
AC090539.1,0.0,0.0,1.0,1.0
AC117522.2,0.0,0.0,1.0,1.0
AC010486.1,0.0,0.0,1.0,1.0
PDHA2,0.0,0.0,1.0,1.0
AC010163.2,0.0,0.0,1.0,1.0
AC016820.1,0.0,0.0,1.0,1.0
SFTPA2,0.0,0.0,1.0,1.0
AC024603.1,0.0,0.1506039,1.0,1.0
KRTAP4-7,0.0,0.0,1.0,1.0
AC100808.1,0.0,0.0,1.0,1.0
KRTAP4-8,0.0,0.0,1.0,1.0
KRTAP4-16,0.0,0.0,1.0,1.0
KRT27,0.0,0.0,1.0,1.0
AC120036.4,0.0,0.51042694,1.0,1.0
IGLV8OR8-1,0.0,0.0,1.0,1.0
LINC02599,0.0,0.0,1.0,1.0
AL121888.2,0.0,0.0,1.0,1.0
AL138799.2,0.0,0.0,1.0,1.0
AL031687.1,0.0,0.0,1.0,1.0
KRTAP1-1,0.0,0.0,1.0,1.0
KRTAP2-1,0.0,0.0,1.0,1.0
KRTAP2-2,0.0,0.0,1.0,1.0
KRTAP2-3,0.0,0.0,1.0,1.0
AC010857.1,0.0,0.12169972,1.0,1.0
AC021451.3,0.0,0.0,1.0,1.0
